id, region_id, county_id,code,community_type,name,name_ext
899, 12, 11, 14, 2, Szaflary, gmina wiejska 
900, 12, 12, 01, 1, Bukowno, gmina miejska 
901, 12, 12, 03, 2, Bolesław, gmina wiejska 
902, 12, 12, 04, 2, Klucze, gmina wiejska 
903, 12, 12, 05, 3, Olkusz, gmina miejsko-wiejska 
904, 12, 12, 06, 2, Trzyciąż, gmina wiejska 
905, 12, 12, 07, 3, Wolbrom, gmina miejsko-wiejska 
906, 12, 13, 01, 1, Oświęcim, gmina miejska 
907, 12, 13, 02, 3, Brzeszcze, gmina miejsko-wiejska 
908, 12, 13, 03, 3, Chełmek, gmina miejsko-wiejska 
909, 12, 13, 04, 3, Kęty, gmina miejsko-wiejska 
910, 12, 13, 05, 2, Osiek, gmina wiejska 
911, 12, 13, 06, 2, Oświęcim, gmina wiejska 
912, 12, 13, 07, 2, Polanka Wielka, gmina wiejska 
913, 12, 13, 08, 2, Przeciszów, gmina wiejska 
914, 12, 13, 09, 3, Zator, gmina miejsko-wiejska 
915, 12, 14, 01, 2, Koniusza, gmina wiejska 
916, 12, 14, 02, 2, Koszyce, gmina wiejska 
917, 12, 14, 03, 2, Nowe Brzesko, gmina wiejska 
918, 12, 14, 04, 2, Pałecznica, gmina wiejska 
919, 12, 14, 05, 3, Proszowice, gmina miejsko-wiejska 
920, 12, 14, 06, 2, Radziemice, gmina wiejska 
921, 12, 15, 01, 1, Jordanów, gmina miejska 
922, 12, 15, 02, 1, Sucha Beskidzka, gmina miejska 
923, 12, 15, 03, 2, Budzów, gmina wiejska 
924, 12, 15, 04, 2, Bystra-Sidzina, gmina wiejska 
925, 12, 15, 05, 2, Jordanów, gmina wiejska 
926, 12, 15, 06, 3, Maków Podhalański, gmina miejsko-wiejska 
927, 12, 15, 07, 2, Stryszawa, gmina wiejska 
928, 12, 15, 08, 2, Zawoja, gmina wiejska 
929, 12, 15, 09, 2, Zembrzyce, gmina wiejska 
930, 12, 16, 01, 3, Ciężkowice, gmina miejsko-wiejska 
931, 12, 16, 02, 2, Gromnik, gmina wiejska 
932, 12, 16, 03, 2, Lisia Góra, gmina wiejska 
933, 12, 16, 04, 2, Pleśna, gmina wiejska 
934, 12, 16, 05, 2, Radłów, gmina wiejska 
935, 12, 16, 06, 3, Ryglice, gmina miejsko-wiejska 
936, 12, 16, 07, 2, Rzepiennik Strzyżewski, gmina wiejska 
937, 12, 16, 08, 2, Skrzyszów, gmina wiejska 
938, 12, 16, 09, 2, Tarnów, gmina wiejska 
939, 12, 16, 10, 3, Tuchów, gmina miejsko-wiejska 
940, 12, 16, 11, 2, Wierzchosławice, gmina wiejska 
941, 12, 16, 12, 2, Wietrzychowice, gmina wiejska 
942, 12, 16, 13, 3, Wojnicz, gmina miejsko-wiejska 
943, 12, 16, 14, 3, Zakliczyn, gmina miejsko-wiejska 
944, 12, 16, 15, 3, Żabno, gmina miejsko-wiejska 
945, 12, 16, 16, 2, Szerzyny, gmina wiejska 
946, 12, 17, 01, 1, Zakopane, gmina miejska 
947, 12, 17, 02, 2, Biały Dunajec, gmina wiejska 
948, 12, 17, 03, 2, Bukowina Tatrzańska, gmina wiejska 
949, 12, 17, 04, 2, Kościelisko, gmina wiejska 
950, 12, 17, 05, 2, Poronin, gmina wiejska 
951, 12, 18, 01, 3, Andrychów, gmina miejsko-wiejska 
952, 12, 18, 02, 2, Brzeźnica, gmina wiejska 
953, 12, 18, 03, 3, Kalwaria Zebrzydowska, gmina miejsko-wiejska 
954, 12, 18, 04, 2, Lanckorona, gmina wiejska 
955, 12, 18, 05, 2, Mucharz, gmina wiejska 
956, 12, 18, 06, 2, Spytkowice, gmina wiejska 
957, 12, 18, 07, 2, Stryszów, gmina wiejska 
958, 12, 18, 08, 2, Tomice, gmina wiejska 
959, 12, 18, 09, 3, Wadowice, gmina miejsko-wiejska 
960, 12, 18, 10, 2, Wieprz, gmina wiejska 
961, 12, 19, 01, 2, Biskupice, gmina wiejska 
962, 12, 19, 02, 2, Gdów, gmina wiejska 
963, 12, 19, 03, 2, Kłaj, gmina wiejska 
964, 12, 19, 04, 3, Niepołomice, gmina miejsko-wiejska 
965, 12, 19, 05, 3, Wieliczka, gmina miejsko-wiejska 
966, 12, 61, 01, 1, Kraków, gmina miejska 
967, 12, 62, 01, 1, Nowy Sącz, gmina miejska 
968, 12, 63, 01, 1, Tarnów, gmina miejska 
969, 14, 01, 01, 3, Białobrzegi, gmina miejsko-wiejska 
970, 14, 01, 02, 2, Promna, gmina wiejska 
971, 14, 01, 03, 2, Radzanów, gmina wiejska 
972, 14, 01, 04, 2, Stara Błotnica, gmina wiejska 
973, 14, 01, 05, 2, Stromiec, gmina wiejska 
974, 14, 01, 06, 3, Wyśmierzyce, gmina miejsko-wiejska 
975, 14, 02, 01, 1, Ciechanów, gmina miejska 
976, 14, 02, 02, 2, Ciechanów, gmina wiejska 
977, 14, 02, 03, 3, Glinojeck, gmina miejsko-wiejska 
978, 14, 02, 04, 2, Gołymin-Ośrodek, gmina wiejska 
979, 14, 02, 05, 2, Grudusk, gmina wiejska 
980, 14, 02, 06, 2, Ojrzeń, gmina wiejska 
981, 14, 02, 07, 2, Opinogóra Górna, gmina wiejska 
982, 14, 02, 08, 2, Regimin, gmina wiejska 
983, 14, 02, 09, 2, Sońsk, gmina wiejska 
984, 14, 03, 01, 1, Garwolin, gmina miejska 
985, 14, 03, 02, 1, Łaskarzew, gmina miejska 
986, 14, 03, 03, 2, Borowie, gmina wiejska 
987, 14, 03, 04, 2, Garwolin, gmina wiejska 
988, 14, 03, 05, 2, Górzno, gmina wiejska 
989, 14, 03, 06, 2, Łaskarzew, gmina wiejska 
990, 14, 03, 07, 2, Maciejowice, gmina wiejska 
991, 14, 03, 08, 2, Miastków Kościelny, gmina wiejska 
992, 14, 03, 09, 2, Parysów, gmina wiejska 
993, 14, 03, 10, 3, Pilawa, gmina miejsko-wiejska 
994, 14, 03, 11, 2, Sobolew, gmina wiejska 
995, 14, 03, 12, 2, Trojanów, gmina wiejska 
996, 14, 03, 13, 2, Wilga, gmina wiejska 
997, 14, 03, 14, 3, Żelechów, gmina miejsko-wiejska 
998, 14, 04, 01, 1, Gostynin, gmina miejska 
999, 14, 04, 02, 2, Gostynin, gmina wiejska 
1000, 14, 04, 03, 2, Pacyna, gmina wiejska 
1001, 14, 04, 04, 2, Sanniki, gmina wiejska 
1002, 14, 04, 05, 2, Szczawin Kościelny, gmina wiejska 
1003, 14, 05, 01, 1, Milanówek, gmina miejska 
1004, 14, 05, 02, 1, Podkowa Leśna, gmina miejska 
1005, 14, 05, 03, 2, Baranów, gmina wiejska 
1006, 14, 05, 04, 3, Grodzisk Mazowiecki, gmina miejsko-wiejska 
1007, 14, 05, 05, 2, Jaktorów, gmina wiejska 
1008, 14, 05, 06, 2, Żabia Wola, gmina wiejska 
1009, 14, 06, 01, 2, Belsk Duży, gmina wiejska 
1010, 14, 06, 02, 2, Błędów, gmina wiejska 
1011, 14, 06, 03, 2, Chynów, gmina wiejska 
1012, 14, 06, 04, 2, Goszczyn, gmina wiejska 
1013, 14, 06, 05, 3, Grójec, gmina miejsko-wiejska 
1014, 14, 06, 06, 2, Jasieniec, gmina wiejska 
1015, 14, 06, 07, 3, Mogielnica, gmina miejsko-wiejska 
1016, 14, 06, 08, 3, Nowe Miasto nad Pilicą, gmina miejsko-wiejska 
1017, 14, 06, 09, 2, Pniewy, gmina wiejska 
1018, 14, 06, 11, 3, Warka, gmina miejsko-wiejska 
1019, 14, 07, 01, 2, Garbatka-Letnisko, gmina wiejska 
1020, 14, 07, 02, 2, Głowaczów, gmina wiejska 
1021, 14, 07, 03, 2, Gniewoszów, gmina wiejska 
1022, 14, 07, 04, 2, Grabów nad Pilicą, gmina wiejska 
1023, 14, 07, 05, 3, Kozienice, gmina miejsko-wiejska 
1024, 14, 07, 06, 2, Magnuszew, gmina wiejska 
1025, 14, 07, 07, 2, Sieciechów, gmina wiejska 
1026, 14, 08, 01, 1, Legionowo, gmina miejska 
1027, 14, 08, 02, 2, Jabłonna, gmina wiejska 
1028, 14, 08, 03, 2, Nieporęt, gmina wiejska 
1029, 14, 08, 04, 3, Serock, gmina miejsko-wiejska 
1030, 14, 08, 05, 2, Wieliszew, gmina wiejska 
1031, 14, 09, 01, 2, Chotcza, gmina wiejska 
1032, 14, 09, 02, 2, Ciepielów, gmina wiejska 
1033, 14, 09, 03, 3, Lipsko, gmina miejsko-wiejska 
1034, 14, 09, 04, 2, Rzeczniów, gmina wiejska 
1035, 14, 09, 05, 2, Sienno, gmina wiejska 
1036, 14, 09, 06, 2, Solec nad Wisłą, gmina wiejska 
1037, 14, 10, 01, 2, Huszlew, gmina wiejska 
1038, 14, 10, 02, 3, Łosice, gmina miejsko-wiejska 
1039, 14, 10, 03, 2, Olszanka, gmina wiejska 
1040, 14, 10, 04, 2, Platerów, gmina wiejska 
1041, 14, 10, 05, 2, Sarnaki, gmina wiejska 
1042, 14, 10, 06, 2, Stara Kornica, gmina wiejska 
1043, 14, 11, 01, 1, Maków Mazowiecki, gmina miejska 
1044, 14, 11, 02, 2, Czerwonka, gmina wiejska 
1045, 14, 11, 03, 2, Karniewo, gmina wiejska 
1046, 14, 11, 04, 2, Krasnosielc, gmina wiejska 
1047, 14, 11, 05, 2, Młynarze, gmina wiejska 
1048, 14, 11, 06, 2, Płoniawy-Bramura, gmina wiejska 
1049, 14, 11, 07, 3, Różan, gmina miejsko-wiejska 
1050, 14, 11, 08, 2, Rzewnie, gmina wiejska 
1051, 14, 11, 09, 2, Sypniewo, gmina wiejska 
1052, 14, 11, 10, 2, Szelków, gmina wiejska 
1053, 14, 12, 01, 1, Mińsk Mazowiecki, gmina miejska 
1054, 14, 12, 04, 2, Cegłów, gmina wiejska 
1055, 14, 12, 05, 2, Dębe Wielkie, gmina wiejska 
1056, 14, 12, 06, 2, Dobre, gmina wiejska 
1057, 14, 12, 07, 3, Halinów, gmina miejsko-wiejska 
1058, 14, 12, 08, 2, Jakubów, gmina wiejska 
1059, 14, 12, 09, 3, Kałuszyn, gmina miejsko-wiejska 
1060, 14, 12, 10, 2, Latowicz, gmina wiejska 
1061, 14, 12, 11, 2, Mińsk Mazowiecki, gmina wiejska 
1062, 14, 12, 12, 2, Mrozy, gmina wiejska 
1063, 14, 12, 13, 2, Siennica, gmina wiejska 
1064, 14, 12, 14, 2, Stanisławów, gmina wiejska 
1065, 14, 12, 15, 1, Sulejówek, gmina miejska 
1066, 14, 13, 01, 1, Mława, gmina miejska 
1067, 14, 13, 02, 2, Dzierzgowo, gmina wiejska 
1068, 14, 13, 03, 2, Lipowiec Kościelny, gmina wiejska 
1069, 14, 13, 04, 2, Radzanów, gmina wiejska 
1070, 14, 13, 05, 2, Strzegowo, gmina wiejska 
1071, 14, 13, 06, 2, Stupsk, gmina wiejska 
1072, 14, 13, 07, 2, Szreńsk, gmina wiejska 
1073, 14, 13, 08, 2, Szydłowo, gmina wiejska 
1074, 14, 13, 09, 2, Wieczfnia Kościelna, gmina wiejska 
1075, 14, 13, 10, 2, Wiśniewo, gmina wiejska 
1076, 14, 14, 01, 1, Nowy Dwór Mazowiecki, gmina miejska 
1077, 14, 14, 02, 2, Czosnów, gmina wiejska 
1078, 14, 14, 03, 2, Leoncin, gmina wiejska 
1079, 14, 14, 04, 3, Nasielsk, gmina miejsko-wiejska 
1080, 14, 14, 05, 2, Pomiechówek, gmina wiejska 
1081, 14, 14, 06, 3, Zakroczym, gmina miejsko-wiejska 
1082, 14, 15, 01, 2, Baranowo, gmina wiejska 
1083, 14, 15, 02, 2, Czarnia, gmina wiejska 
1084, 14, 15, 03, 2, Czerwin, gmina wiejska 
1085, 14, 15, 04, 2, Goworowo, gmina wiejska 
1086, 14, 15, 05, 2, Kadzidło, gmina wiejska 
1087, 14, 15, 06, 2, Lelis, gmina wiejska 
1088, 14, 15, 07, 2, Łyse, gmina wiejska 
1089, 14, 15, 08, 3, Myszyniec, gmina miejsko-wiejska 
1090, 14, 15, 09, 2, Olszewo-Borki, gmina wiejska 
1091, 14, 15, 10, 2, Rzekuń, gmina wiejska 
1092, 14, 15, 11, 2, Troszyn, gmina wiejska 
1093, 14, 16, 01, 1, Ostrów Mazowiecka, gmina miejska 
1094, 14, 16, 02, 2, Andrzejewo, gmina wiejska 
1095, 14, 16, 03, 2, Boguty-Pianki, gmina wiejska 
1096, 14, 16, 04, 3, Brok, gmina miejsko-wiejska 
1097, 14, 16, 05, 2, Małkinia Górna, gmina wiejska 
1098, 14, 16, 06, 2, Nur, gmina wiejska 
1099, 14, 16, 07, 2, Ostrów Mazowiecka, gmina wiejska 
1100, 14, 16, 08, 2, Stary Lubotyń, gmina wiejska 
1101, 14, 16, 09, 2, Szulborze Wielkie, gmina wiejska 
1102, 14, 16, 10, 2, Wąsewo, gmina wiejska 
1103, 14, 16, 11, 2, Zaręby Kościelne, gmina wiejska 
1104, 14, 17, 01, 1, Józefów, gmina miejska 
1105, 14, 17, 02, 1, Otwock, gmina miejska 
1106, 14, 17, 03, 2, Celestynów, gmina wiejska 
1107, 14, 17, 04, 3, Karczew, gmina miejsko-wiejska 
1108, 14, 17, 05, 2, Kołbiel, gmina wiejska 
1109, 14, 17, 06, 2, Osieck, gmina wiejska 
1110, 14, 17, 07, 2, Sobienie-Jeziory, gmina wiejska 
1111, 14, 17, 08, 2, Wiązowna, gmina wiejska 
1112, 14, 18, 01, 3, Góra Kalwaria, gmina miejsko-wiejska 
1113, 14, 18, 02, 3, Konstancin-Jeziorna, gmina miejsko-wiejska 
1114, 14, 18, 03, 2, Lesznowola, gmina wiejska 
1115, 14, 18, 04, 3, Piaseczno, gmina miejsko-wiejska 
1116, 14, 18, 05, 2, Prażmów, gmina wiejska 
1117, 14, 18, 06, 3, Tarczyn, gmina miejsko-wiejska 
1118, 14, 19, 01, 2, Bielsk, gmina wiejska 
1119, 14, 19, 02, 2, Bodzanów, gmina wiejska 
1120, 14, 19, 03, 2, Brudzeń Duży, gmina wiejska 
1121, 14, 19, 04, 2, Bulkowo, gmina wiejska 
1122, 14, 19, 05, 3, Drobin, gmina miejsko-wiejska 
1123, 14, 19, 06, 3, Gąbin, gmina miejsko-wiejska 
1124, 14, 19, 07, 2, Łąck, gmina wiejska 
1125, 14, 19, 08, 2, Mała Wieś, gmina wiejska 
1126, 14, 19, 09, 2, Nowy Duninów, gmina wiejska 
1127, 14, 19, 10, 2, Radzanowo, gmina wiejska 
1128, 14, 19, 11, 2, Słubice, gmina wiejska 
1129, 14, 19, 12, 2, Słupno, gmina wiejska 
1130, 14, 19, 13, 2, Stara Biała, gmina wiejska 
1131, 14, 19, 14, 2, Staroźreby, gmina wiejska 
1132, 14, 19, 15, 3, Wyszogród, gmina miejsko-wiejska 
1133, 14, 20, 01, 1, Płońsk, gmina miejska 
1134, 14, 20, 02, 1, Raciąż, gmina miejska 
1135, 14, 20, 03, 2, Baboszewo, gmina wiejska 
1136, 14, 20, 04, 2, Czerwińsk nad Wisłą, gmina wiejska 
1137, 14, 20, 05, 2, Dzierzążnia, gmina wiejska 
1138, 14, 20, 06, 2, Joniec, gmina wiejska 
1139, 14, 20, 07, 2, Naruszewo, gmina wiejska 
1140, 14, 20, 08, 2, Nowe Miasto, gmina wiejska 
1141, 14, 20, 09, 2, Płońsk, gmina wiejska 
1142, 14, 20, 10, 2, Raciąż, gmina wiejska 
1143, 14, 20, 11, 2, Sochocin, gmina wiejska 
1144, 14, 20, 12, 2, Załuski, gmina wiejska 
1145, 14, 21, 01, 1, Piastów, gmina miejska 
1146, 14, 21, 02, 1, Pruszków, gmina miejska 
1147, 14, 21, 03, 3, Brwinów, gmina miejsko-wiejska 
1148, 14, 21, 04, 2, Michałowice, gmina wiejska 
1149, 14, 21, 05, 2, Nadarzyn, gmina wiejska 
1150, 14, 21, 06, 2, Raszyn, gmina wiejska 
1151, 14, 22, 01, 1, Przasnysz, gmina miejska 
1152, 14, 22, 02, 3, Chorzele, gmina miejsko-wiejska 
1153, 14, 22, 03, 2, Czernice Borowe, gmina wiejska 
1154, 14, 22, 04, 2, Jednorożec, gmina wiejska 
1155, 14, 22, 05, 2, Krasne, gmina wiejska 
1156, 14, 22, 06, 2, Krzynowłoga Mała, gmina wiejska 
1157, 14, 22, 07, 2, Przasnysz, gmina wiejska 
1158, 14, 23, 01, 2, Borkowice, gmina wiejska 
1159, 14, 23, 02, 2, Gielniów, gmina wiejska 
1160, 14, 23, 03, 2, Klwów, gmina wiejska 
1161, 14, 23, 04, 2, Odrzywół, gmina wiejska 
1162, 14, 23, 05, 2, Potworów, gmina wiejska 
1163, 14, 23, 06, 3, Przysucha, gmina miejsko-wiejska 
1164, 14, 23, 07, 2, Rusinów, gmina wiejska 
1165, 14, 23, 08, 2, Wieniawa, gmina wiejska 
1166, 14, 24, 01, 2, Gzy, gmina wiejska 
1167, 14, 24, 02, 2, Obryte, gmina wiejska 
1168, 14, 24, 03, 2, Pokrzywnica, gmina wiejska 
1169, 14, 24, 04, 3, Pułtusk, gmina miejsko-wiejska 
1170, 14, 24, 05, 2, Świercze, gmina wiejska 
1171, 14, 24, 06, 2, Winnica, gmina wiejska 
1172, 14, 24, 07, 2, Zatory, gmina wiejska 
1173, 14, 25, 01, 1, Pionki, gmina miejska 
1174, 14, 25, 02, 2, Gózd, gmina wiejska 
1175, 14, 25, 03, 3, Iłża, gmina miejsko-wiejska 
1176, 14, 25, 04, 2, Jastrzębia, gmina wiejska 
1177, 14, 25, 05, 2, Jedlińsk, gmina wiejska 
1178, 14, 25, 06, 2, Jedlnia-Letnisko, gmina wiejska 
1179, 14, 25, 07, 2, Kowala, gmina wiejska 
1180, 14, 25, 08, 2, Pionki, gmina wiejska 
1181, 14, 25, 09, 2, Przytyk, gmina wiejska 
1182, 14, 25, 10, 3, Skaryszew, gmina miejsko-wiejska 
1183, 14, 25, 11, 2, Wierzbica, gmina wiejska 
1184, 14, 25, 12, 2, Wolanów, gmina wiejska 
1185, 14, 25, 13, 2, Zakrzew, gmina wiejska 
1186, 14, 26, 01, 2, Domanice, gmina wiejska 
1187, 14, 26, 02, 2, Korczew, gmina wiejska 
1188, 14, 26, 03, 2, Kotuń, gmina wiejska 
1189, 14, 26, 04, 2, Mokobody, gmina wiejska 
1190, 14, 26, 05, 3, Mordy, gmina miejsko-wiejska 
1191, 14, 26, 06, 2, Paprotnia, gmina wiejska 
1192, 14, 26, 07, 2, Przesmyki, gmina wiejska 
1193, 14, 26, 08, 2, Siedlce, gmina wiejska 
1194, 14, 26, 09, 2, Skórzec, gmina wiejska 
1195, 14, 26, 10, 2, Suchożebry, gmina wiejska 
1196, 14, 26, 11, 2, Wiśniew, gmina wiejska 
1197, 14, 26, 12, 2, Wodynie, gmina wiejska 
1198, 14, 26, 13, 2, Zbuczyn, gmina wiejska 
1199, 14, 27, 01, 1, Sierpc, gmina miejska 
1200, 14, 27, 02, 2, Gozdowo, gmina wiejska 
1201, 14, 27, 03, 2, Mochowo, gmina wiejska 
1202, 14, 27, 04, 2, Rościszewo, gmina wiejska 
1203, 14, 27, 05, 2, Sierpc, gmina wiejska 
1204, 14, 27, 06, 2, Szczutowo, gmina wiejska 
1205, 14, 27, 07, 2, Zawidz, gmina wiejska 
1206, 14, 28, 01, 1, Sochaczew, gmina miejska 
1207, 14, 28, 02, 2, Brochów, gmina wiejska 
1208, 14, 28, 03, 2, Iłów, gmina wiejska 
1209, 14, 28, 04, 2, Młodzieszyn, gmina wiejska 
1210, 14, 28, 05, 2, Nowa Sucha, gmina wiejska 
1211, 14, 28, 06, 2, Rybno, gmina wiejska 
1212, 14, 28, 07, 2, Sochaczew, gmina wiejska 
1213, 14, 28, 08, 2, Teresin, gmina wiejska 
1214, 14, 29, 01, 1, Sokołów Podlaski, gmina miejska 
1215, 14, 29, 02, 2, Bielany, gmina wiejska 
1216, 14, 29, 03, 2, Ceranów, gmina wiejska 
1217, 14, 29, 04, 2, Jabłonna Lacka, gmina wiejska 
1218, 14, 29, 05, 3, Kosów Lacki, gmina miejsko-wiejska 
1219, 14, 29, 06, 2, Repki, gmina wiejska 
1220, 14, 29, 07, 2, Sabnie, gmina wiejska 
1221, 14, 29, 08, 2, Sokołów Podlaski, gmina wiejska 
1222, 14, 29, 09, 2, Sterdyń, gmina wiejska 
1223, 14, 30, 01, 2, Chlewiska, gmina wiejska 
1224, 14, 30, 02, 2, Jastrząb, gmina wiejska 
1225, 14, 30, 03, 2, Mirów, gmina wiejska 
1226, 14, 30, 04, 2, Orońsko, gmina wiejska 
1227, 14, 30, 05, 3, Szydłowiec, gmina miejsko-wiejska 
1228, 14, 32, 01, 3, Błonie, gmina miejsko-wiejska 
1229, 14, 32, 02, 2, Izabelin, gmina wiejska 
1230, 14, 32, 03, 2, Kampinos, gmina wiejska 
1231, 14, 32, 04, 2, Leszno, gmina wiejska 
1232, 14, 32, 05, 3, Łomianki, gmina miejsko-wiejska 
1233, 14, 32, 06, 3, Ożarów Mazowiecki, gmina miejsko-wiejska 
1234, 14, 32, 07, 2, Stare Babice, gmina wiejska 
1235, 14, 33, 01, 1, Węgrów, gmina miejska 
1236, 14, 33, 02, 2, Grębków, gmina wiejska 
1237, 14, 33, 03, 2, Korytnica, gmina wiejska 
1238, 14, 33, 04, 2, Liw, gmina wiejska 
1239, 14, 33, 05, 3, Łochów, gmina miejsko-wiejska 
1240, 14, 33, 06, 2, Miedzna, gmina wiejska 
1241, 14, 33, 07, 2, Sadowne, gmina wiejska 
1242, 14, 33, 08, 2, Stoczek, gmina wiejska 
1243, 14, 33, 09, 2, Wierzbno, gmina wiejska 
1244, 14, 34, 01, 1, Kobyłka, gmina miejska 
1245, 14, 34, 02, 1, Marki, gmina miejska 
1246, 14, 34, 03, 1, Ząbki, gmina miejska 
1247, 14, 34, 04, 1, Zielonka, gmina miejska 
1248, 14, 34, 05, 2, Dąbrówka, gmina wiejska 
1249, 14, 34, 06, 2, Jadów, gmina wiejska 
1250, 14, 34, 07, 2, Klembów, gmina wiejska 
1251, 14, 34, 08, 2, Poświętne, gmina wiejska 
1252, 14, 34, 09, 3, Radzymin, gmina miejsko-wiejska 
1253, 14, 34, 10, 2, Strachówka, gmina wiejska 
1254, 14, 34, 11, 3, Tłuszcz, gmina miejsko-wiejska 
1255, 14, 34, 12, 3, Wołomin, gmina miejsko-wiejska 
1256, 14, 35, 01, 2, Brańszczyk, gmina wiejska 
1257, 14, 35, 02, 2, Długosiodło, gmina wiejska 
1258, 14, 35, 03, 2, Rząśnik, gmina wiejska 
1259, 14, 35, 04, 2, Somianka, gmina wiejska 
1260, 14, 35, 05, 3, Wyszków, gmina miejsko-wiejska 
1261, 14, 35, 06, 2, Zabrodzie, gmina wiejska 
1262, 14, 36, 01, 2, Kazanów, gmina wiejska 
1263, 14, 36, 02, 2, Policzna, gmina wiejska 
1264, 14, 36, 03, 2, Przyłęk, gmina wiejska 
1265, 14, 36, 04, 2, Tczów, gmina wiejska 
1266, 14, 36, 05, 3, Zwoleń, gmina miejsko-wiejska 
1267, 14, 37, 01, 3, Bieżuń, gmina miejsko-wiejska 
1268, 14, 37, 02, 2, Kuczbork-Osada, gmina wiejska 
1269, 14, 37, 03, 2, Lubowidz, gmina wiejska 
1270, 14, 37, 04, 2, Lutocin, gmina wiejska 
1271, 14, 37, 05, 2, Siemiątkowo, gmina wiejska 
1272, 14, 37, 06, 3, Żuromin, gmina miejsko-wiejska 
1273, 14, 38, 01, 1, Żyrardów, gmina miejska 
1274, 14, 38, 02, 3, Mszczonów, gmina miejsko-wiejska 
1275, 14, 38, 03, 2, Puszcza Mariańska, gmina wiejska 
1276, 14, 38, 04, 2, Radziejowice, gmina wiejska 
1277, 14, 38, 05, 2, Wiskitki, gmina wiejska 
1278, 14, 61, 01, 1, Ostrołęka, gmina miejska 
1279, 14, 62, 01, 1, Płock, gmina miejska 
1280, 14, 63, 01, 1, Radom, gmina miejska 
1281, 14, 64, 01, 1, Siedlce, gmina miejska 
1282, 14, 65, 01, 1, Warszawa, gmina miejska/ miasto stołeczne  
1283, 16, 01, 01, 1, Brzeg, gmina miejska 
1284, 16, 01, 02, 2, Skarbimierz, gmina wiejska 
1285, 16, 01, 03, 3, Grodków, gmina miejsko-wiejska 
1286, 16, 01, 04, 3, Lewin Brzeski, gmina miejsko-wiejska 
1287, 16, 01, 05, 2, Lubsza, gmina wiejska 
1288, 16, 01, 06, 2, Olszanka, gmina wiejska 
1289, 16, 02, 01, 3, Baborów, gmina miejsko-wiejska 
1290, 16, 02, 02, 2, Branice, gmina wiejska 
1291, 16, 02, 03, 3, Głubczyce, gmina miejsko-wiejska 
1292, 16, 02, 04, 3, Kietrz, gmina miejsko-wiejska 
1293, 16, 03, 01, 1, Kędzierzyn-Koźle, gmina miejska 
1294, 16, 03, 02, 2, Bierawa, gmina wiejska 
1295, 16, 03, 03, 2, Cisek, gmina wiejska 
1296, 16, 03, 04, 2, Pawłowiczki, gmina wiejska 
1297, 16, 03, 05, 2, Polska Cerekiew, gmina wiejska 
1298, 16, 03, 06, 2, Reńska Wieś, gmina wiejska 
1299, 16, 04, 01, 3, Byczyna, gmina miejsko-wiejska 
1300, 16, 04, 02, 3, Kluczbork, gmina miejsko-wiejska 
1301, 16, 04, 03, 2, Lasowice Wielkie, gmina wiejska 
1302, 16, 04, 04, 3, Wołczyn, gmina miejsko-wiejska 
1303, 16, 05, 01, 3, Gogolin, gmina miejsko-wiejska 
1304, 16, 05, 02, 3, Krapkowice, gmina miejsko-wiejska 
1305, 16, 05, 03, 2, Strzeleczki, gmina wiejska 
1306, 16, 05, 04, 2, Walce, gmina wiejska 
1307, 16, 05, 05, 3, Zdzieszowice, gmina miejsko-wiejska 
1308, 16, 06, 01, 2, Domaszowice, gmina wiejska 
1309, 16, 06, 02, 3, Namysłów, gmina miejsko-wiejska 
1310, 16, 06, 03, 2, Pokój, gmina wiejska 
1311, 16, 06, 04, 2, Świerczów, gmina wiejska 
1312, 16, 06, 05, 2, Wilków, gmina wiejska 
1313, 16, 07, 01, 3, Głuchołazy, gmina miejsko-wiejska 
1314, 16, 07, 02, 2, Kamiennik, gmina wiejska 
1315, 16, 07, 03, 3, Korfantów, gmina miejsko-wiejska 
1316, 16, 07, 04, 2, Łambinowice, gmina wiejska 
1317, 16, 07, 05, 3, Nysa, gmina miejsko-wiejska 
1318, 16, 07, 06, 3, Otmuchów, gmina miejsko-wiejska 
1319, 16, 07, 07, 3, Paczków, gmina miejsko-wiejska 
1320, 16, 07, 08, 2, Pakosławice, gmina wiejska 
1321, 16, 07, 09, 2, Skoroszyce, gmina wiejska 
1322, 16, 08, 01, 3, Dobrodzień, gmina miejsko-wiejska 
1323, 16, 08, 02, 3, Gorzów Śląski, gmina miejsko-wiejska 
1324, 16, 08, 03, 3, Olesno, gmina miejsko-wiejska 
1325, 16, 08, 04, 3, Praszka, gmina miejsko-wiejska 
1326, 16, 08, 05, 2, Radłów, gmina wiejska 
1327, 16, 08, 06, 2, Rudniki, gmina wiejska 
1328, 16, 08, 07, 2, Zębowice, gmina wiejska 
1329, 16, 09, 01, 2, Chrząstowice, gmina wiejska 
1330, 16, 09, 02, 2, Dąbrowa, gmina wiejska 
1331, 16, 09, 03, 2, Dobrzeń Wielki, gmina wiejska 
1332, 16, 09, 04, 2, Komprachcice, gmina wiejska 
1333, 16, 09, 05, 2, Łubniany, gmina wiejska 
1334, 16, 09, 06, 2, Murów, gmina wiejska 
1335, 16, 09, 07, 3, Niemodlin, gmina miejsko-wiejska 
1336, 16, 09, 08, 3, Ozimek, gmina miejsko-wiejska 
1337, 16, 09, 09, 2, Popielów, gmina wiejska 
1338, 16, 09, 10, 3, Prószków, gmina miejsko-wiejska 
